Gen-id	Homology_group	Genome_numbers	start coordinate	end coordinate	Best Arabidopsis Thaliana hit	% identity Arabidopsis Thaliana hit	full_name best hit Arabidopsis	Best cauliflower hit	% identity cauliflower hit	Gene found blasting the initial query to the pangenome?	Gene found blasting the Brassica best hit to the pangenome	Species
bro7G03347.1	818490	2	39863433.0	39865497.0	AT2G03710.1	81.853	SEPALLATA 4	BroT22.C07g28260.1	99.609	YES	YES	broccoli
BolO_6g42740.1	794028	14	42779262.0	42783434.0	AT1G69120.1	94.531	APETALA1	BroT22.C06g35070.1	82.812	YES	YES	wild cabbage
BroT24.C04g06100.1	843162	7	5167998.0	5169759.0	AT2G45650.1	88.235	AGAMOUS-like 6	BroT22.C04g06510.1	100.000	YES	YES	broccoli
BroT17.C08g37180.1	803622	12	41976028.0	41978049.0	AT3G57390.1	79.070	AGAMOUS-like 18	BroT22.C08g34330.1	98.047	YES	YES	collard greens
BroT02.C08g34970.1	803622	3	40869101.0	40871137.0	AT3G57390.1	79.070	AGAMOUS-like 18	BroT22.C08g34330.1	98.047	YES	YES	flat cabbage
BroT08.C08g34810.1	803622	11	41649938.0	41652204.0	AT3G57390.1	79.070	AGAMOUS-like 18	BroT22.C08g34330.1	98.047	YES	YES	brussels sprouts
BroT12.C08g34870.1	803622	9	41293950.0	41296216.0	AT3G57390.1	79.070	AGAMOUS-like 18	BroT22.C08g34330.1	98.047	YES	YES	lacinato kale
BroT06.C08g33440.1	803622	6	40903838.0	40906104.0	AT3G57390.1	79.070	AGAMOUS-like 18	BroT22.C08g34330.1	98.047	YES	YES	round cabbage
BroT07.C08g35240.1	803622	4	40589837.0	40592103.0	AT3G57390.1	79.070	AGAMOUS-like 18	BroT22.C08g34330.1	98.047	YES	YES	kohlrabi
BroT22.C08g34330.1	803622	15	41683914.0	41685910.0	AT3G57390.1	78.682	AGAMOUS-like 18	BroT22.C08g34330.1	100.000	YES	YES	cauliflower
BroT24.C09g24900.1	818492	7	25134387.0	25137484.0	AT2G03710.1	84.170	SEPALLATA 4	BroT22.C09g25380.1	99.225	YES	YES	broccoli
BolO_8g40140.1	803622	14	40630234.0	40632659.0	AT3G57390.1	78.682	AGAMOUS-like 18	BroT22.C08g34330.1	99.609	YES	YES	wild cabbage
BroT21.C08g36910.1	803622	13	44691768.0	44693970.0	AT3G57390.1	78.682	AGAMOUS-like 18	BroT22.C08g34330.1	99.609	YES	YES	cauliflower
BroT13.C08g34750.1	803622	5	42628377.0	42630579.0	AT3G57390.1	78.682	AGAMOUS-like 18	BroT22.C08g34330.1	99.609	YES	YES	tree kale
rna-XM_013747495.1	803622	1	31114684.0	31117100.0	AT3G57390.1	78.682	AGAMOUS-like 18	BroT22.C08g34330.1	99.609	YES	YES	wild cabbage
BroT24.C08g33510.1	803622	7	39938397.0	39940396.0	AT3G57390.1	78.682	AGAMOUS-like 18	BroT22.C08g34330.1	99.609	YES	YES	broccoli
bro8G04048.1	803622	2	42004792.0	42007235.0	AT3G57390.1	78.682	AGAMOUS-like 18	BroT22.C08g34330.1	99.609	YES	YES	broccoli
BroT22.C04g06510.1	843162	15	6171833.0	6173663.0	AT2G45650.1	88.095	AGAMOUS-like 6	BroT22.C04g06510.1	100.000	YES	YES	cauliflower
BroT21.C06g46030.1	843162	13	47602118.0	47603948.0	AT2G45650.1	88.095	AGAMOUS-like 6	BroT22.C04g06510.1	100.000	YES	YES	cauliflower
BroT17.C04g06650.1	843162	12	5855661.0	5857491.0	AT2G45650.1	88.095	AGAMOUS-like 6	BroT22.C04g06510.1	100.000	YES	YES	collard greens
BroT08.C04g06250.1	843162	11	5306985.0	5308813.0	AT2G45650.1	87.302	AGAMOUS-like 6	BroT22.C04g06510.1	98.810	YES	YES	brussels sprouts
BroT10.C04g06330.1	843162	10	5459380.0	5461211.0	AT2G45650.1	87.302	AGAMOUS-like 6	BroT22.C04g06510.1	98.810	YES	YES	wild cabbage
BroT19.C04g06400.1	843162	8	5542960.0	5544790.0	AT2G45650.1	88.095	AGAMOUS-like 6	BroT22.C04g06510.1	100.000	YES	YES	chinese kale
BroT06.C04g05920.1	843162	6	5281118.0	5282946.0	AT2G45650.1	87.302	AGAMOUS-like 6	BroT22.C04g06510.1	98.810	YES	YES	round cabbage
BroT13.C04g06490.1	843162	5	5847685.0	5849515.0	AT2G45650.1	88.095	AGAMOUS-like 6	BroT22.C04g06510.1	100.000	YES	YES	tree kale
BroT07.C04g06370.1	843162	4	5372805.0	5374635.0	AT2G45650.1	88.095	AGAMOUS-like 6	BroT22.C04g06510.1	100.000	YES	YES	kohlrabi
BroT02.C04g06280.1	843162	3	5341678.0	5343506.0	AT2G45650.1	87.302	AGAMOUS-like 6	BroT22.C04g06510.1	98.810	YES	YES	flat cabbage
BroT19.C02g53590.1	815788	8	68095280.0	68099314.0	AT5G62165.1	86.667	AGAMOUS-like 42	BroT22.C02g52270.1	99.522	YES	YES	chinese kale
BolO_4g06860.1	843162	14	5095870.0	5098046.0	AT2G45650.1	87.698	AGAMOUS-like 6	BroT22.C04g06510.1	99.603	YES	YES	wild cabbage
BroT12.C04g06210.1	843162	9	5338072.0	5339901.0	AT2G45650.1	87.698	AGAMOUS-like 6	BroT22.C04g06510.1	99.603	YES	YES	lacinato kale
bro4G00622.1	843162	2	4514904.0	4516993.0	AT2G45650.1	87.698	AGAMOUS-like 6	BroT22.C04g06510.1	99.603	YES	YES	broccoli
rna-XM_013778929.1	843162	1	4013318.0	4015453.0	AT2G45650.1	87.698	AGAMOUS-like 6	BroT22.C04g06510.1	99.603	YES	YES	wild cabbage
BroT12.C06g20780.1	825163	9	26380391.0	26382137.0	AT3G57390.1	77.821	AGAMOUS-like 18	BroT22.C06g19650.1	98.062	YES	YES	lacinato kale
BroT07.C06g19760.1	825163	4	25998884.0	26000630.0	AT3G57390.1	77.821	AGAMOUS-like 18	BroT22.C06g19650.1	98.062	YES	YES	kohlrabi
BroT02.C06g19800.1	825163	3	28669851.0	28671597.0	AT3G57390.1	77.821	AGAMOUS-like 18	BroT22.C06g19650.1	98.062	YES	YES	flat cabbage
BolO_7g35520.1	818490	14	40826166.0	40828811.0	AT2G03710.1	83.012	SEPALLATA 4	BroT22.C07g28260.1	97.665	YES	YES	wild cabbage
BroT06.C07g27410.1	818490	6	37767281.0	37769350.0	AT2G03710.1	83.012	SEPALLATA 4	BroT22.C07g28260.1	97.665	YES	YES	round cabbage
BroT02.C07g28380.1	818490	3	40243650.0	40245718.0	AT2G03710.1	83.012	SEPALLATA 4	BroT22.C07g28260.1	97.665	YES	YES	flat cabbage
BolO_9g30700.1	818492	14	25282774.0	25285024.0	AT2G03710.1	81.648	SEPALLATA 4	BroT22.C09g25380.1	96.241	YES	YES	wild cabbage
BroT17.C06g21020.1	825163	12	30074845.0	30076591.0	AT3G57390.1	77.432	AGAMOUS-like 18	BroT22.C06g19650.1	98.450	YES	YES	collard greens
BroT08.C06g20140.1	825163	11	31289556.0	31291275.0	AT3G57390.1	77.432	AGAMOUS-like 18	BroT22.C06g19650.1	99.612	YES	YES	brussels sprouts
BroT19.C06g20260.1	825163	8	30137105.0	30138851.0	AT3G57390.1	77.043	AGAMOUS-like 18	BroT22.C06g19650.1	98.062	YES	YES	chinese kale
BroT19.C03g16890.1	909934	8	9256384.0	9276298.0	AT5G51860.1	71.429	AGAMOUS-like 72	BroT22.C03g16750.1	81.188	YES	YES	chinese kale
BroT22.C01g50970.1	814032	15	53052684.0	53054555.0	AT3G02310.1	92.063	SEPALLATA 2	BroT22.C01g50970.1	100.000	YES	YES	cauliflower
BroT21.C01g51630.1	814032	13	56350641.0	56352513.0	AT3G02310.1	92.063	SEPALLATA 2	BroT22.C01g50970.1	100.000	YES	YES	cauliflower
BroT17.C01g52680.1	814032	12	54743355.0	54745227.0	AT3G02310.1	92.063	SEPALLATA 2	BroT22.C01g50970.1	100.000	YES	YES	collard greens
BroT08.C01g52300.1	814032	11	56990332.0	56992204.0	AT3G02310.1	92.063	SEPALLATA 2	BroT22.C01g50970.1	100.000	YES	YES	brussels sprouts
BroT13.C01g50810.1	814032	5	51950935.0	51952807.0	AT3G02310.1	92.063	SEPALLATA 2	BroT22.C01g50970.1	100.000	YES	YES	tree kale
rna-XM_013784137.1	814032	1	43412368.0	43414910.0	AT3G02310.1	92.063	SEPALLATA 2	BroT22.C01g50970.1	100.000	YES	YES	wild cabbage
BroT08.C09g30470.1	814347	11	30567501.0	30569897.0	AT4G09960.4	89.407	SEEDSTICK	BroT22.C07g22130.1	95.954	YES	YES	brussels sprouts
BroT10.C09g30500.1	814347	10	30048224.0	30050620.0	AT4G09960.4	89.407	SEEDSTICK	BroT22.C07g22130.1	95.954	YES	YES	wild cabbage
BroT24.C09g29080.1	814347	7	30240191.0	30242583.0	AT4G09960.4	89.407	SEEDSTICK	BroT22.C07g22130.1	95.954	YES	YES	broccoli
BroT06.C09g29630.1	814347	6	30967398.0	30969792.0	AT4G09960.4	89.407	SEEDSTICK	BroT22.C07g22130.1	95.954	YES	YES	round cabbage
BroT13.C09g30700.1	814347	5	31614793.0	31617179.0	AT4G09960.4	89.407	SEEDSTICK	BroT22.C07g22130.1	95.954	YES	YES	tree kale
bro9G03473.1	814347	2	30947109.0	30949500.0	AT4G09960.4	89.407	SEEDSTICK	BroT22.C07g22130.1	95.954	YES	YES	broccoli
BroT19.C01g51340.1	814032	8	55187496.0	55189356.0	AT3G02310.1	92.857	SEPALLATA 2	BroT22.C01g50970.1	98.413	YES	YES	chinese kale
BroT24.C01g49280.1	814032	7	51224211.0	51226071.0	AT3G02310.1	92.857	SEPALLATA 2	BroT22.C01g50970.1	98.413	YES	YES	broccoli
BroT07.C01g51840.1	814032	4	54103048.0	54104908.0	AT3G02310.1	92.857	SEPALLATA 2	BroT22.C01g50970.1	98.413	YES	YES	kohlrabi
bro0G00329.1	814032	2	75731.0	78181.0	AT3G02310.1	92.857	SEPALLATA 2	BroT22.C01g50970.1	98.413	YES	YES	broccoli
BroT21.C09g29540.1	814347	13	30488280.0	30490703.0	AT4G09960.4	88.559	SEEDSTICK	BroT22.C07g22130.1	97.110	YES	YES	cauliflower
BroT17.C09g31920.1	814347	12	32799111.0	32801521.0	AT4G09960.4	88.559	SEEDSTICK	BroT22.C07g22130.1	97.110	YES	YES	collard greens
BroT12.C09g31350.1	814347	9	31264232.0	31266619.0	AT4G09960.4	88.559	SEEDSTICK	BroT22.C07g22130.1	97.110	YES	YES	lacinato kale
BroT19.C09g30640.1	814347	8	30648396.0	30650804.0	AT4G09960.4	88.559	SEEDSTICK	BroT22.C07g22130.1	97.110	YES	YES	chinese kale
BroT07.C09g30610.1	814347	4	31078543.0	31080951.0	AT4G09960.4	88.559	SEEDSTICK	BroT22.C07g22130.1	97.110	YES	YES	kohlrabi
BroT02.C09g31240.1	814347	3	31060945.0	31063329.0	AT4G09960.4	88.559	SEEDSTICK	BroT22.C07g22130.1	97.110	YES	YES	flat cabbage
BolO_1g58150.1	814032	14	50778416.0	50780839.0	AT3G02310.1	92.857	SEPALLATA 2	BroT22.C01g50970.1	99.206	YES	YES	wild cabbage
BroT10.C01g51800.1	814032	10	55798552.0	55800423.0	AT3G02310.1	92.857	SEPALLATA 2	BroT22.C01g50970.1	99.206	YES	YES	wild cabbage
BroT06.C01g50450.1	814032	6	51627159.0	51629030.0	AT3G02310.1	92.857	SEPALLATA 2	BroT22.C01g50970.1	99.206	YES	YES	round cabbage
BroT02.C01g51380.1	814032	3	54328864.0	54330735.0	AT3G02310.1	92.857	SEPALLATA 2	BroT22.C01g50970.1	99.206	YES	YES	flat cabbage
rna-XM_013754214.1	818492	1	22328419.0	22331981.0	AT2G03710.1	81.648	SEPALLATA 4	BroT22.C09g25380.1	96.992	YES	YES	wild cabbage
BroT22.C06g19650.1	825163	15	29773199.0	29774951.0	AT3G57390.1	77.432	AGAMOUS-like 18	BroT22.C06g19650.1	100.000	YES	YES	cauliflower
BolO_6g24160.1	825163	14	28435085.0	28437293.0	AT3G57390.1	77.432	AGAMOUS-like 18	BroT22.C06g19650.1	100.000	YES	YES	wild cabbage
BroT21.C06g19470.1	825163	13	25591479.0	25593231.0	AT3G57390.1	77.432	AGAMOUS-like 18	BroT22.C06g19650.1	100.000	YES	YES	cauliflower
BroT10.C06g20090.1	825163	10	29749430.0	29751182.0	AT3G57390.1	77.432	AGAMOUS-like 18	BroT22.C06g19650.1	100.000	YES	YES	wild cabbage
BroT24.C06g19290.1	825163	7	26568127.0	26569879.0	AT3G57390.1	77.432	AGAMOUS-like 18	BroT22.C06g19650.1	100.000	YES	YES	broccoli
BroT06.C06g19230.1	825163	6	27497974.0	27499726.0	AT3G57390.1	77.432	AGAMOUS-like 18	BroT22.C06g19650.1	100.000	YES	YES	round cabbage
BroT13.C06g19550.1	825163	5	28975502.0	28977254.0	AT3G57390.1	77.432	AGAMOUS-like 18	BroT22.C06g19650.1	100.000	YES	YES	tree kale
bro6G02333.1	825163	2	27217266.0	27219475.0	AT3G57390.1	77.432	AGAMOUS-like 18	BroT22.C06g19650.1	100.000	YES	YES	broccoli
rna-XM_013735133.1	825163	1	21035920.0	21038098.0	AT3G57390.1	77.432	AGAMOUS-like 18	BroT22.C06g19650.1	100.000	YES	YES	wild cabbage
BroT19.C02g44620.1	818491	8	58976426.0	58978720.0	AT2G03710.1	82.510	SEPALLATA 4	BroT22.C02g43790.1	95.556	YES	YES	chinese kale
rna-XM_013763103.1	818491	1	43882619.0	43885409.0	AT2G03710.1	82.510	SEPALLATA 4	BroT22.C02g43790.1	95.556	YES	YES	wild cabbage
BroT12.C01g52730.1	814032	9	55380442.0	55382303.0	AT3G02310.1	91.667	SEPALLATA 2	BroT22.C01g50970.1	98.810	YES	NO	lacinato kale
BroT19.C08g35650.1	803622	8	42670750.0	42676265.0	AT3G57390.1	77.734	AGAMOUS-like 18	BroT22.C08g34330.1	96.850	YES	NO	chinese kale
BolO_3g72300.2	851965	14	59403399.0	59405910.0	AT1G24260.2	76.950	SEPALLATA3	BroT22.C03g64780.1	87.050	YES	NO	wild cabbage
BroT12.C03g65470.1	851965	9	62027933.0	62030041.0	AT1G24260.2	87.550	SEPALLATA3	BroT22.C03g64780.1	99.184	YES	NO	lacinato kale
BroT06.C03g62050.1	851965	6	56950972.0	56953059.0	AT1G24260.2	87.550	SEPALLATA3	BroT22.C03g64780.1	99.184	YES	NO	round cabbage
bro3G03659.1	851965	2	36705085.0	36707172.0	AT1G24260.2	87.550	SEPALLATA3	BroT22.C03g64780.1	99.184	YES	NO	broccoli
BroT24.C02g44380.1	818491	7	52863092.0	52865197.0	AT2G03710.1	80.741	SEPALLATA 4	BroT22.C02g43790.1	97.407	YES	YES	broccoli
bro2G05088.1	818491	2	53148562.0	53151079.0	AT2G03710.1	80.741	SEPALLATA 4	BroT22.C02g43790.1	97.407	YES	YES	broccoli
BroT22.C02g43790.1	818491	15	53239407.0	53241496.0	AT2G03710.1	80.812	SEPALLATA 4	BroT22.C02g43790.1	100.000	YES	YES	cauliflower
BroT21.C05g34440.1	818491	13	33468932.0	33471021.0	AT2G03710.1	80.812	SEPALLATA 4	BroT22.C02g43790.1	100.000	YES	YES	cauliflower
BroT08.C02g44910.1	818491	11	59026056.0	59028145.0	AT2G03710.1	80.812	SEPALLATA 4	BroT22.C02g43790.1	100.000	YES	YES	brussels sprouts
BroT13.C02g45300.1	818491	5	55702572.0	55704885.0	AT2G03710.1	80.812	SEPALLATA 4	BroT22.C02g43790.1	100.000	YES	YES	tree kale
BroT07.C02g45610.1	818491	4	55722522.0	55724611.0	AT2G03710.1	80.812	SEPALLATA 4	BroT22.C02g43790.1	100.000	YES	YES	kohlrabi
BroT07.C03g65000.1	851965	4	60422163.0	60424257.0	AT1G24260.2	87.550	SEPALLATA3	BroT22.C03g64780.1	98.776	YES	NO	kohlrabi
rna-XM_013770438.1	851965	1	50952893.0	50955334.0	AT1G24260.2	87.550	SEPALLATA3	BroT22.C03g64780.1	98.776	YES	NO	wild cabbage
BroT02.C03g16410.1	796387	3	9049833.0	9052036.0	AT5G51860.1	80.952	AGAMOUS-like 72	BroT22.C03g16750.1	98.010	YES	YES	flat cabbage
BroT13.C03g63980.1	851965	5	59510028.0	59512118.0	AT1G24260.2	87.149	SEPALLATA3	BroT22.C03g64780.1	98.367	YES	NO	tree kale
BroT17.C03g64700.1	851965	12	59245381.0	59247496.0	AT1G24260.2	86.747	SEPALLATA3	BroT22.C03g64780.1	98.367	YES	NO	collard greens
BroT08.C03g64020.1	851965	11	60850522.0	60852637.0	AT1G24260.2	86.747	SEPALLATA3	BroT22.C03g64780.1	98.367	YES	NO	brussels sprouts
BroT10.C03g65150.1	851965	10	64946254.0	64948369.0	AT1G24260.2	86.747	SEPALLATA3	BroT22.C03g64780.1	98.367	YES	NO	wild cabbage
BroT19.C03g64750.1	851965	8	60703957.0	60706072.0	AT1G24260.2	86.747	SEPALLATA3	BroT22.C03g64780.1	98.367	YES	NO	chinese kale
BroT02.C03g64350.1	851965	3	60757298.0	60759413.0	AT1G24260.2	86.747	SEPALLATA3	BroT22.C03g64780.1	98.367	YES	NO	flat cabbage
BroT17.C03g30530.1	814349	12	19958673.0	19961199.0	AT4G09960.4	84.746	SEEDSTICK	BroT22.C03g30900.1	98.286	YES	NO	collard greens
BolO_2g53420.1	818491	14	56832961.0	56835819.0	AT2G03710.1	81.579	SEPALLATA 4	BroT22.C02g43790.1	96.296	YES	YES	wild cabbage
BroT10.C02g44440.1	818491	10	59240153.0	59242468.0	AT2G03710.1	81.579	SEPALLATA 4	BroT22.C02g43790.1	96.296	YES	YES	wild cabbage
BroT06.C02g42860.1	818491	6	52146332.0	52148647.0	AT2G03710.1	81.579	SEPALLATA 4	BroT22.C02g43790.1	96.296	YES	YES	round cabbage
BroT02.C02g44330.1	818491	3	58500698.0	58503013.0	AT2G03710.1	81.579	SEPALLATA 4	BroT22.C02g43790.1	96.296	YES	YES	flat cabbage
BroT13.C04g29010.1	845289	5	37764222.0	37765834.0	AT3G57390.1	75.290	AGAMOUS-like 18	BroT22.C04g29330.1	99.614	YES	YES	tree kale
BroT12.C02g44670.1	818491	9	54507229.0	54509319.0	AT2G03710.1	80.443	SEPALLATA 4	BroT22.C02g43790.1	99.630	YES	YES	lacinato kale
BroT17.C03g64310.1	851965	12	59045746.0	59047823.0	AT1G24260.2	87.550	SEPALLATA3	BroT22.C03g64780.1	99.592	YES	NO	collard greens
BroT22.C03g64780.1	851965	15	61224785.0	61226871.0	AT1G24260.2	87.149	SEPALLATA3	BroT22.C03g64780.1	100.000	YES	NO	cauliflower
BroT21.C03g62820.1	851965	13	58458640.0	58460726.0	AT1G24260.2	87.149	SEPALLATA3	BroT22.C03g64780.1	100.000	YES	NO	cauliflower
BroT24.C03g61900.1	851965	7	57557864.0	57559950.0	AT1G24260.2	87.149	SEPALLATA3	BroT22.C03g64780.1	100.000	YES	NO	broccoli
BolO_4g33870.1	845289	14	35104986.0	35107050.0	AT3G57390.1	75.290	AGAMOUS-like 18	BroT22.C04g29330.1	100.000	YES	YES	wild cabbage
BroT21.C04g24940.1	845289	13	31427855.0	31429467.0	AT3G57390.1	75.290	AGAMOUS-like 18	BroT22.C04g29330.1	100.000	YES	YES	cauliflower
BroT08.C04g28990.1	845289	11	38232587.0	38234199.0	AT3G57390.1	75.290	AGAMOUS-like 18	BroT22.C04g29330.1	100.000	YES	YES	brussels sprouts
BroT10.C04g29470.1	845289	10	40494554.0	40496166.0	AT3G57390.1	75.290	AGAMOUS-like 18	BroT22.C04g29330.1	100.000	YES	YES	wild cabbage
BroT19.C04g29540.1	845289	8	38362572.0	38364184.0	AT3G57390.1	75.290	AGAMOUS-like 18	BroT22.C04g29330.1	100.000	YES	YES	chinese kale
BroT06.C04g27560.1	845289	6	35110509.0	35112121.0	AT3G57390.1	75.290	AGAMOUS-like 18	BroT22.C04g29330.1	100.000	YES	YES	round cabbage
bro4G03373.1	845289	2	35131585.0	35133695.0	AT3G57390.1	75.290	AGAMOUS-like 18	BroT22.C04g29330.1	99.624	YES	YES	broccoli
BroT22.C04g29330.1	845289	15	38285675.0	38287470.0	AT3G57390.1	75.290	AGAMOUS-like 18	BroT22.C04g29330.1	100.000	YES	YES	cauliflower
BroT17.C04g30650.1	845289	12	38932072.0	38933867.0	AT3G57390.1	75.290	AGAMOUS-like 18	BroT22.C04g29330.1	100.000	YES	YES	collard greens
BroT12.C04g29790.1	845289	9	38175668.0	38177463.0	AT3G57390.1	75.290	AGAMOUS-like 18	BroT22.C04g29330.1	100.000	YES	YES	lacinato kale
BroT24.C04g27610.1	845289	7	34042029.0	34043824.0	AT3G57390.1	75.290	AGAMOUS-like 18	BroT22.C04g29330.1	100.000	YES	YES	broccoli
BroT02.C04g28860.1	845289	3	36485787.0	36487582.0	AT3G57390.1	75.290	AGAMOUS-like 18	BroT22.C04g29330.1	100.000	YES	YES	flat cabbage
rna-XM_013778587.1	845289	1	28291731.0	28293878.0	AT3G57390.1	75.290	AGAMOUS-like 18	BroT22.C04g29330.1	100.000	YES	YES	wild cabbage
BroT13.C07g45460.1	836745	5	53781602.0	53788671.0	AT4G22950.1	85.388	AGAMOUS-like 19	BroT22.C07g45070.1	97.260	YES	YES	tree kale
BroT10.C02g48060.1	832066	10	63149679.0	63161601.0	AT3G30260.1	78.571	AGAMOUS-like 79	BroT22.C02g47260.1	98.795	YES	YES	wild cabbage
BroT07.C02g49080.1	832066	4	59641733.0	59653658.0	AT3G30260.1	78.571	AGAMOUS-like 79	BroT22.C02g47260.1	98.795	YES	YES	kohlrabi
BolO_7g54180.1	836745	14	52933408.0	52941166.0	AT4G22950.1	84.932	AGAMOUS-like 19	BroT22.C07g45070.1	97.260	YES	YES	wild cabbage
BroT10.C07g45530.1	836745	10	55524409.0	55536624.0	AT4G22950.1	84.932	AGAMOUS-like 19	BroT22.C07g45070.1	97.260	YES	YES	wild cabbage
BroT12.C07g45960.1	836745	9	54729038.0	54735922.0	AT4G22950.1	84.018	AGAMOUS-like 19	BroT22.C07g45070.1	96.347	YES	YES	lacinato kale
BroT19.C07g45550.1	836745	8	55139183.0	55146246.0	AT4G22950.1	84.932	AGAMOUS-like 19	BroT22.C07g45070.1	97.260	YES	YES	chinese kale
BroT24.C07g43560.1	836745	7	49313170.0	49320051.0	AT4G22950.1	84.018	AGAMOUS-like 19	BroT22.C07g45070.1	96.347	YES	YES	broccoli
BroT06.C07g43570.1	836745	6	49824668.0	49831555.0	AT4G22950.1	84.018	AGAMOUS-like 19	BroT22.C07g45070.1	96.347	YES	YES	round cabbage
bro7G05084.1	836745	2	51937644.0	51945259.0	AT4G22950.1	84.018	AGAMOUS-like 19	BroT22.C07g45070.1	96.347	YES	YES	broccoli
rna-XM_013738677.1	836745	1	42583707.0	42591086.0	AT4G22950.1	84.018	AGAMOUS-like 19	BroT22.C07g45070.1	96.347	YES	YES	wild cabbage
BroT19.C03g26710.1	856037	8	16589802.0	16596082.0	AT2G45650.1	86.628	AGAMOUS-like 6	BroT22.C04g06510.1	86.628	YES	NO	chinese kale
BroT08.C02g48440.1	832066	11	62662012.0	62670684.0	AT3G30260.1	80.321	AGAMOUS-like 79	BroT22.C02g47260.1	98.795	YES	YES	brussels sprouts
bro2G05502.1	832066	2	57391635.0	57400325.0	AT3G30260.1	80.321	AGAMOUS-like 79	BroT22.C02g47260.1	98.795	YES	YES	broccoli
BroT12.C09g51510.1	821509	9	55764247.0	55766655.0	AT5G15800.2	86.989	SEPALLATA1	BroT22.C09g48970.1	96.498	YES	NO	lacinato kale
rna-XM_013771345.1	814349	1	18408262.0	18410993.0	AT4G09960.4	83.898	SEEDSTICK	BroT22.C03g30900.1	97.714	YES	NO	wild cabbage
BroT22.C03g16750.1	796387	15	9313031.0	9315229.0	AT5G51860.1	80.952	AGAMOUS-like 72	BroT22.C03g16750.1	100.000	YES	YES	cauliflower
BolO_3g18290.1	796387	14	8779940.0	8782633.0	AT5G51860.1	80.952	AGAMOUS-like 72	BroT22.C03g16750.1	100.000	YES	YES	wild cabbage
BroT21.C03g16330.1	796387	13	9250322.0	9252520.0	AT5G51860.1	80.952	AGAMOUS-like 72	BroT22.C03g16750.1	100.000	YES	YES	cauliflower
BroT08.C03g16320.1	796387	11	8859501.0	8861699.0	AT5G51860.1	80.952	AGAMOUS-like 72	BroT22.C03g16750.1	100.000	YES	YES	brussels sprouts
BroT10.C03g17120.1	796387	10	9321808.0	9324006.0	AT5G51860.1	80.952	AGAMOUS-like 72	BroT22.C03g16750.1	100.000	YES	YES	wild cabbage
BroT24.C03g16470.1	796387	7	9126572.0	9128770.0	AT5G51860.1	80.952	AGAMOUS-like 72	BroT22.C03g16750.1	100.000	YES	YES	broccoli
BroT06.C03g16180.1	796387	6	9106996.0	9109194.0	AT5G51860.1	80.952	AGAMOUS-like 72	BroT22.C03g16750.1	100.000	YES	YES	round cabbage
BroT13.C03g16850.1	796387	5	9568849.0	9571047.0	AT5G51860.1	80.952	AGAMOUS-like 72	BroT22.C03g16750.1	100.000	YES	YES	tree kale
BroT07.C03g16850.1	796387	4	9230057.0	9232255.0	AT5G51860.1	80.952	AGAMOUS-like 72	BroT22.C03g16750.1	100.000	YES	YES	kohlrabi
bro5G08025.1	796387	2	69833533.0	69836181.0	AT5G51860.1	80.952	AGAMOUS-like 72	BroT22.C03g16750.1	100.000	YES	YES	broccoli
BroT22.C02g47260.1	832066	15	56784730.0	56793420.0	AT3G30260.1	79.365	AGAMOUS-like 79	BroT22.C02g47260.1	100.000	YES	YES	cauliflower
BroT21.C02g46590.1	832066	13	53347871.0	53356562.0	AT3G30260.1	79.365	AGAMOUS-like 79	BroT22.C02g47260.1	100.000	YES	YES	cauliflower
BroT17.C02g50730.1	832066	12	63978255.0	63986927.0	AT3G30260.1	79.365	AGAMOUS-like 79	BroT22.C02g47260.1	100.000	YES	YES	collard greens
BroT07.C03g31120.1	814349	4	2219793.0	2222914.0	AT4G09960.4	84.388	SEEDSTICK	BroT22.C03g30900.1	98.286	YES	NO	kohlrabi
BroT22.C03g16740.1	848919	15	2272929.0	2276050.0	AT5G51870.3	74.429	AGAMOUS-like 71	BroT22.C03g16740.1	100.000	YES	YES	cauliflower
BolO_3g18280.1	848919	14	2537023.0	2540144.0	AT5G51870.3	74.429	AGAMOUS-like 71	BroT22.C03g16740.1	100.000	YES	YES	wild cabbage
BroT21.C03g16320.1	848919	13	2560302.0	2563423.0	AT5G51870.3	74.429	AGAMOUS-like 71	BroT22.C03g16740.1	100.000	YES	YES	cauliflower
BroT17.C03g16620.1	848919	12	76829979.0	76833100.0	AT5G51870.3	74.429	AGAMOUS-like 71	BroT22.C03g16740.1	100.000	YES	NO	collard greens
BroT08.C03g16310.1	848919	11	2204760.0	2208071.0	AT5G51870.3	74.429	AGAMOUS-like 71	BroT22.C03g16740.1	100.000	YES	NO	brussels sprouts
BroT10.C03g17110.1	848919	10	2463355.0	2466666.0	AT5G51870.3	74.429	AGAMOUS-like 71	BroT22.C03g16740.1	100.000	YES	NO	wild cabbage
BroT24.C03g16460.1	848919	7	2336851.0	2340140.0	AT5G51870.3	74.429	AGAMOUS-like 71	BroT22.C03g16740.1	100.000	YES	NO	broccoli
BroT06.C03g16170.1	848919	6	2318879.0	2322190.0	AT5G51870.3	74.429	AGAMOUS-like 71	BroT22.C03g16740.1	100.000	YES	NO	round cabbage
BroT13.C03g16840.1	848919	5	2126418.0	2130146.0	AT5G51870.3	74.429	AGAMOUS-like 71	BroT22.C03g16740.1	100.000	YES	NO	tree kale
BroT07.C03g16840.1	848919	4	2600664.0	2603799.0	AT5G51870.3	74.429	AGAMOUS-like 71	BroT22.C03g16740.1	100.000	YES	NO	kohlrabi
